"Time (s)","Pressure (hPa)"
1.587891930E3,8.744840698E2
1.587991930E3,8.744705811E2
1.588091930E3,8.744581299E2
1.588191930E3,8.744465332E2
1.588291930E3,8.744268799E2
1.588391930E3,8.744176636E2
1.588491930E3,8.744084473E2
1.588591930E3,8.743993530E2
1.588691930E3,8.743798218E2
1.588791930E3,8.743699951E2
1.588891930E3,8.743601074E2
1.588991930E3,8.743505859E2
1.589091930E3,8.743321533E2
1.589191930E3,8.743229370E2
1.589291930E3,8.743140259E2
1.589391930E3,8.743051147E2
1.589491930E3,8.742877808E2
1.589591930E3,8.742793579E2
1.589691930E3,8.742709351E2
1.589791930E3,8.742610474E2
1.589891930E3,8.742438965E2
1.589991930E3,8.742354736E2
1.590091930E3,8.742269897E2
1.590191930E3,8.742187500E2
1.590291930E3,8.742023315E2
1.590391930E3,8.741937256E2
1.590491930E3,8.741848145E2
1.590591930E3,8.741762085E2
1.590691930E3,8.741593628E2
1.590791930E3,8.741515503E2
1.590891930E3,8.741440430E2
1.590991930E3,8.741368408E2
1.591091930E3,8.741303101E2
1.591191930E3,8.741177979E2
1.591291930E3,8.741121826E2
1.591391930E3,8.741072998E2
1.591491930E3,8.741027832E2
1.591591930E3,8.740940552E2
1.591691930E3,8.740896606E2
1.591791930E3,8.740854492E2
1.591891930E3,8.740809326E2
1.591991930E3,8.740710449E2
1.592091930E3,8.740657349E2
1.592191930E3,8.740598145E2
1.592291930E3,8.740537109E2
1.592391930E3,8.740408936E2
1.592491930E3,8.740341797E2
1.592591930E3,8.740265503E2
1.592691930E3,8.740185547E2
1.592791930E3,8.740010986E2
1.592891930E3,8.739916992E2
1.592991930E3,8.739812012E2
1.593091930E3,8.739705811E2
1.593191930E3,8.739490356E2
1.593291930E3,8.739379272E2
1.593391930E3,8.739270020E2
1.593491930E3,8.739157715E2
1.593591930E3,8.738931274E2
1.593691930E3,8.738818359E2
1.593791930E3,8.738706055E2
1.593891930E3,8.738594971E2
1.593991930E3,8.738371582E2
1.594091930E3,8.738260498E2
1.594191930E3,8.738150024E2
1.594291930E3,8.738038940E2
1.594391930E3,8.737823486E2
1.594491930E3,8.737712402E2
1.594591930E3,8.737596436E2
1.594691930E3,8.737481079E2
1.594791930E3,8.737240601E2
1.594891930E3,8.737120361E2
1.594991930E3,8.736999512E2
1.595091930E3,8.736879272E2
1.595191930E3,8.736640625E2
1.595291930E3,8.736521606E2
1.595391930E3,8.736404419E2
1.595491930E3,8.736287231E2
1.595591930E3,8.736060791E2
1.595691930E3,8.735951538E2
1.595791930E3,8.735843506E2
1.595891930E3,8.735739136E2
1.595991930E3,8.735523071E2
1.596091930E3,8.735413818E2
1.596191930E3,8.735302734E2
1.596291930E3,8.735190430E2
1.596391930E3,8.734968262E2
1.596491930E3,8.734857788E2
1.596591930E3,8.734751587E2
1.596691930E3,8.734646606E2
1.596791930E3,8.734546509E2
1.596891930E3,8.734360962E2
1.596991930E3,8.734282837E2
1.597091930E3,8.734207764E2
1.597191930E3,8.734138794E2
1.597291930E3,8.734016724E2
1.597391930E3,8.733963623E2
1.597491930E3,8.733915405E2
1.597591930E3,8.733868408E2
1.597691930E3,8.733779297E2
1.597791930E3,8.733735962E2
1.597891930E3,8.733692017E2
1.597991930E3,8.733648071E2
1.598091930E3,8.733552856E2
1.598191930E3,8.733507690E2
1.598291930E3,8.733460693E2
1.598391930E3,8.733410645E2
1.598491930E3,8.733306274E2
1.598591930E3,8.733251343E2
1.598691930E3,8.733192139E2
1.598791930E3,8.733126221E2
1.598891930E3,8.732982788E2
1.598991930E3,8.732904663E2
1.599091930E3,8.732827759E2
1.599191930E3,8.732749634E2
1.599291930E3,8.732601318E2
1.599391930E3,8.732531128E2
1.599491930E3,8.732462158E2
1.599591930E3,8.732393799E2
1.599691930E3,8.732257690E2
1.599791930E3,8.732188721E2
1.599891930E3,8.732120361E2
1.599991930E3,8.732051392E2
1.600091930E3,8.731912231E2
1.600191930E3,8.731840210E2
1.600291930E3,8.731766968E2
1.600391930E3,8.731691895E2
1.600491930E3,8.731534424E2
1.600591930E3,8.731451416E2
1.600691930E3,8.731368408E2
1.600791930E3,8.731284180E2
1.600891930E3,8.731101074E2
1.600991930E3,8.731001587E2
1.601091930E3,8.730895386E2
1.601191930E3,8.730779419E2
1.601291930E3,8.730523071E2
1.601391930E3,8.730380859E2
1.601491930E3,8.730234375E2
1.601591930E3,8.730082397E2
1.601691930E3,8.729766846E2
1.601791930E3,8.729607544E2
1.601891930E3,8.729450073E2
1.601991930E3,8.729295044E2
1.602091930E3,8.729002686E2
1.602191930E3,8.728868408E2
1.602291930E3,8.728739014E2
1.602391930E3,8.728612061E2
1.602491930E3,8.728362427E2
1.602591930E3,8.728232422E2
1.602691930E3,8.728099976E2
1.602791930E3,8.727965698E2
1.602891930E3,8.727687378E2
1.602991930E3,8.727545166E2
1.603091930E3,8.727401123E2
1.603191930E3,8.727252808E2
1.603291930E3,8.727104492E2
1.603391930E3,8.726807861E2
1.603491930E3,8.726663818E2
1.603591930E3,8.726524658E2
1.603691930E3,8.726387329E2
1.603791930E3,8.726124878E2
1.603891930E3,8.725991821E2
1.603991930E3,8.725862427E2
1.604091930E3,8.725737305E2
1.604191930E3,8.725512085E2
1.604291930E3,8.725410767E2
1.604391930E3,8.725315552E2
1.604491930E3,8.725223389E2
1.604591930E3,8.725061035E2
1.604691930E3,8.724982910E2
1.604791930E3,8.724904785E2
1.604891930E3,8.724829712E2
1.604991930E3,8.724680786E2
1.605091930E3,8.724609375E2
1.605191930E3,8.724540405E2
1.605291930E3,8.724473267E2
1.605391930E3,8.724348145E2
1.605491930E3,8.724287109E2
1.605591930E3,8.724224854E2
1.605691930E3,8.724162598E2
1.605791930E3,8.724045410E2
1.605891930E3,8.723990479E2
1.605991930E3,8.723938599E2
1.606091930E3,8.723890381E2
1.606191930E3,8.723817139E2
1.606291930E3,8.723784180E2
1.606391930E3,8.723753052E2
1.606491930E3,8.723721924E2
1.606591930E3,8.723657837E2
1.606691930E3,8.723623047E2
1.606791930E3,8.723590698E2
1.606891930E3,8.723557739E2
1.606991930E3,8.723477783E2
1.607091930E3,8.723430786E2
1.607191930E3,8.723382568E2
1.607291930E3,8.723329468E2
1.607391930E3,8.723214111E2
1.607491930E3,8.723153076E2
1.607591930E3,8.723090210E2
1.607691930E3,8.723012085E2
1.607791930E3,8.722857666E2
1.607891930E3,8.722776489E2
1.607991930E3,8.722693481E2
1.608091930E3,8.722606201E2
1.608191930E3,8.722434082E2
1.608291930E3,8.722346802E2
1.608391930E3,8.722255859E2
1.608491930E3,8.722163696E2
1.608591930E3,8.721971436E2
1.608691930E3,8.721871948E2
1.608791930E3,8.721770020E2
1.608891930E3,8.721657715E2
1.608991930E3,8.721423340E2
1.609091930E3,8.721304321E2
1.609191930E3,8.721187134E2
1.609291930E3,8.721071777E2
1.609391930E3,8.720957642E2
1.609491930E3,8.720723267E2
1.609591930E3,8.720603027E2
1.609691930E3,8.720479736E2
1.609791930E3,8.720352783E2
1.609891930E3,8.720093384E2
1.609991930E3,8.719960938E2
1.610091930E3,8.719826660E2
1.610191930E3,8.719688721E2
1.610291930E3,8.719418335E2
1.610391930E3,8.719287109E2
1.610491930E3,8.719157715E2
1.610591930E3,8.719030762E2
1.610691930E3,8.718784180E2
1.610791930E3,8.718663940E2
1.610891930E3,8.718547974E2
1.610991930E3,8.718430786E2
1.611091930E3,8.718207397E2
1.611191930E3,8.718099976E2
1.611291930E3,8.718001099E2
1.611391930E3,8.717904663E2
1.611491930E3,8.717721558E2
1.611591930E3,8.717629395E2
1.611691930E3,8.717537231E2
1.611791930E3,8.717443848E2
1.611891930E3,8.717252808E2
1.611991930E3,8.717159424E2
1.612091930E3,8.717063599E2
1.612191930E3,8.716970215E2
1.612291930E3,8.716779785E2
1.612391930E3,8.716683960E2
1.612491930E3,8.716591797E2
1.612591930E3,8.716506348E2
1.612691930E3,8.716348267E2
1.612791930E3,8.716278076E2
1.612891930E3,8.716215210E2
1.612991930E3,8.716154785E2
1.613091930E3,8.716041870E2
1.613191930E3,8.715987549E2
1.613291930E3,8.715937500E2
1.613391930E3,8.715885620E2
1.613491930E3,8.715779419E2
1.613591930E3,8.715726318E2
1.613691930E3,8.715665283E2
1.613791930E3,8.715604248E2
1.613891930E3,8.715476074E2
1.613991930E3,8.715407715E2
1.614091930E3,8.715337524E2
1.614191930E3,8.715265503E2
1.614291930E3,8.715126343E2
1.614391930E3,8.715061035E2
1.614491930E3,8.714998169E2
1.614591930E3,8.714938965E2
1.614691930E3,8.714816895E2
1.614791930E3,8.714754639E2
1.614891930E3,8.714690552E2
1.614991930E3,8.714626465E2
1.615091930E3,8.714560547E2
1.615191930E3,8.714421387E2
1.615291930E3,8.714340210E2
1.615391930E3,8.714252930E2
1.615491930E3,8.714160767E2
1.615591930E3,8.713962402E2
1.615691930E3,8.713859253E2
1.615791930E3,8.713756104E2
1.615891930E3,8.713652954E2
1.615991930E3,8.713448486E2
1.616091930E3,8.713349609E2
1.616191930E3,8.713253174E2
1.616291930E3,8.713156128E2
1.616391930E3,8.712951660E2
1.616491930E3,8.712855835E2
1.616591930E3,8.712760620E2
1.616691930E3,8.712663574E2
1.616791930E3,8.712463989E2
1.616891930E3,8.712355957E2
1.616991930E3,8.712243652E2
1.617091930E3,8.712127686E2
1.617191930E3,8.711890259E2
1.617291930E3,8.711773071E2
1.617391930E3,8.711654663E2
1.617491930E3,8.711537476E2
1.617591930E3,8.711304321E2
1.617691930E3,8.711187134E2
1.617791930E3,8.711069946E2
1.617891930E3,8.710949707E2
1.617991930E3,8.710686035E2
1.618091930E3,8.710541992E2
1.618191930E3,8.710390625E2
1.618291930E3,8.710234375E2
1.618391930E3,8.709913940E2
1.618491930E3,8.709751587E2
1.618591930E3,8.709590454E2
1.618691930E3,8.709432373E2
1.618791930E3,8.709132690E2
1.618891930E3,8.708993530E2
1.618991930E3,8.708860474E2
1.619091930E3,8.708735962E2
1.619191930E3,8.708512573E2
1.619291930E3,8.708415527E2
1.619391930E3,8.708326416E2
1.619491930E3,8.708243408E2
1.619591930E3,8.708117065E2
1.619691930E3,8.708073120E2
1.619791930E3,8.708038940E2
1.619891930E3,8.708015137E2
1.619991930E3,8.707994995E2
1.620091930E3,8.707998047E2
1.620191930E3,8.708009033E2
1.620291930E3,8.708026123E2
1.620391930E3,8.708074951E2
1.620491930E3,8.708099976E2
1.620591930E3,8.708125000E2
1.620691930E3,8.708146973E2
1.620791930E3,8.708176270E2
1.620891930E3,8.708189087E2
1.620991930E3,8.708195190E2
1.621091930E3,8.708198242E2
1.621191930E3,8.708200073E2
1.621291930E3,8.708184204E2
1.621391930E3,8.708170166E2
1.621491930E3,8.708151245E2
1.621591930E3,8.708128052E2
1.621691930E3,8.708049927E2
1.621791930E3,8.708004761E2
1.621891930E3,8.707952881E2
1.621991930E3,8.707899780E2
1.622091930E3,8.707780762E2
1.622191930E3,8.707718506E2
1.622291930E3,8.707659302E2
1.622391930E3,8.707598267E2
1.622491930E3,8.707490234E2
1.622591930E3,8.707440186E2
1.622691930E3,8.707395020E2
1.622791930E3,8.707351074E2
1.622891930E3,8.707274780E2
1.622991930E3,8.707238770E2
1.623091930E3,8.707201538E2
1.623191930E3,8.707162476E2
1.623291930E3,8.707082520E2
1.623391930E3,8.707042236E2
1.623491930E3,8.706999512E2
1.623591930E3,8.706954346E2
1.623691930E3,8.706843262E2
1.623791930E3,8.706782837E2
1.623891930E3,8.706719971E2
1.623991930E3,8.706652832E2
1.624091930E3,8.706506348E2
1.624191930E3,8.706429443E2
1.624291930E3,8.706346436E2
1.624391930E3,8.706259155E2
1.624491930E3,8.706063843E2
1.624591930E3,8.705962524E2
1.624691930E3,8.705859375E2
1.624791930E3,8.705757446E2
1.624891930E3,8.705557861E2
1.624991930E3,8.705454712E2
1.625091930E3,8.705349731E2
1.625191930E3,8.705241699E2
1.625291930E3,8.705017090E2
1.625391930E3,8.704902954E2
1.625491930E3,8.704787598E2
1.625591930E3,8.704646606E2
1.625691930E3,8.704406128E2
1.625791930E3,8.704284058E2
1.625891930E3,8.704163818E2
1.625991930E3,8.704045410E2
1.626091930E3,8.703807373E2
1.626191930E3,8.703688965E2
1.626291930E3,8.703572998E2
1.626391930E3,8.703455811E2
1.626491930E3,8.703220215E2
1.626591930E3,8.703104248E2
1.626691930E3,8.702987061E2
1.626791930E3,8.702868652E2
1.626891930E3,8.702631226E2
1.626991930E3,8.702512207E2
1.627091930E3,8.702395020E2
1.627191930E3,8.702277832E2
1.627291930E3,8.702159424E2
1.627391930E3,8.701907349E2
1.627491930E3,8.701774902E2
1.627591930E3,8.701640625E2
1.627691930E3,8.701502686E2
1.627791930E3,8.701231079E2
1.627891930E3,8.701096802E2
1.627991930E3,8.700966797E2
1.628091930E3,8.700837402E2
1.628191930E3,8.700584106E2
1.628291930E3,8.700458984E2
1.628391930E3,8.700332642E2
1.628491930E3,8.700206299E2
1.628591930E3,8.699954224E2
1.628691930E3,8.699829712E2
1.628791930E3,8.699710693E2
1.628891930E3,8.699593506E2
1.628991930E3,8.699378052E2
1.629091930E3,8.699276123E2
1.629191930E3,8.699182739E2
1.629291930E3,8.699094849E2
1.629391930E3,8.698918457E2
1.629491930E3,8.698832397E2
1.629591930E3,8.698748169E2
1.629691930E3,8.698659058E2
1.629791930E3,8.698483887E2
1.629891930E3,8.698398438E2
1.629991930E3,8.698310547E2
1.630091930E3,8.698228149E2
1.630191930E3,8.698062134E2
1.630291930E3,8.697980957E2
1.630391930E3,8.697901611E2
1.630491930E3,8.697821655E2
1.630591930E3,8.697657471E2
1.630691930E3,8.697570190E2
1.630791930E3,8.697470093E2
1.630891930E3,8.697360840E2
1.630991930E3,8.697120361E2
1.631091930E3,8.696989136E2
1.631191930E3,8.696849976E2
1.631291930E3,8.696710815E2
1.631391930E3,8.696431274E2
1.631491930E3,8.696296387E2
1.631591930E3,8.696170044E2
1.631691930E3,8.696046753E2
1.631791930E3,8.695815430E2
1.631891930E3,8.695709229E2
1.631991930E3,8.695618286E2
1.632091930E3,8.695534058E2
1.632191930E3,8.695376587E2
1.632291930E3,8.695302734E2
1.632391930E3,8.695229492E2
1.632491930E3,8.695153198E2
1.632591930E3,8.695003052E2
1.632691930E3,8.694924927E2
1.632791930E3,8.694841919E2
1.632891930E3,8.694757690E2
1.632991930E3,8.694574585E2
1.633091930E3,8.694479370E2
1.633191930E3,8.694384155E2
1.633291930E3,8.694293823E2
1.633391930E3,8.694208984E2
1.633491930E3,8.694059448E2
1.633591930E3,8.694001465E2
1.633691930E3,8.693948364E2
1.633791930E3,8.693901367E2
1.633891930E3,8.693820190E2
1.633991930E3,8.693781128E2
1.634091930E3,8.693737183E2
1.634191930E3,8.693687134E2
1.634291930E3,8.693555908E2
1.634391930E3,8.693485718E2
1.634491930E3,8.693412476E2
1.634591930E3,8.693335571E2
1.634691930E3,8.693175049E2
1.634791930E3,8.693090210E2
1.634891930E3,8.693004761E2
1.634991930E3,8.692915649E2
1.635091930E3,8.692731323E2
1.635191930E3,8.692637329E2
1.635291930E3,8.692542114E2
1.635391930E3,8.692446899E2
1.635491930E3,8.692254639E2
1.635591930E3,8.692152710E2
1.635691930E3,8.692049561E2
1.635791930E3,8.691945190E2
1.635891930E3,8.691727905E2
1.635991930E3,8.691621704E2
1.636091930E3,8.691518555E2
1.636191930E3,8.691420288E2
1.636291930E3,8.691246948E2
1.636391930E3,8.691166992E2
1.636491930E3,8.691090698E2
1.636591930E3,8.691013794E2
1.636691930E3,8.690865479E2
1.636791930E3,8.690795288E2
1.636891930E3,8.690723267E2
1.636991930E3,8.690648193E2
1.637091930E3,8.690477905E2
1.637191930E3,8.690379639E2
1.637291930E3,8.690274658E2
1.637391930E3,8.690163574E2
1.637491930E3,8.689924927E2
1.637591930E3,8.689797974E2
1.637691930E3,8.689668579E2
1.637791930E3,8.689537354E2
1.637891930E3,8.689273071E2
1.637991930E3,8.689143677E2
1.638091930E3,8.689015503E2
1.638191930E3,8.688889160E2
1.638291930E3,8.688638916E2
1.638391930E3,8.688515625E2
1.638491930E3,8.688391724E2
1.638591930E3,8.688267212E2
1.638691930E3,8.688021851E2
1.638791930E3,8.687901611E2
1.638891930E3,8.687782593E2
1.638991930E3,8.687663574E2
1.639091930E3,8.687427979E2
1.639191930E3,8.687310791E2
1.639291930E3,8.687190552E2
1.639391930E3,8.687071533E2
1.639491930E3,8.686953125E2
1.639591930E3,8.686729736E2
1.639691930E3,8.686624756E2
1.639791930E3,8.686527710E2
1.639891930E3,8.686434326E2
1.639991930E3,8.686271973E2
1.640091930E3,8.686195068E2
1.640191930E3,8.686119995E2
1.640291930E3,8.686044922E2
1.640391930E3,8.685898438E2
1.640491930E3,8.685824585E2
1.640591930E3,8.685748291E2
1.640691930E3,8.685673218E2
1.640791930E3,8.685499878E2
1.640891930E3,8.685408936E2
1.640991930E3,8.685316772E2
1.641091930E3,8.685221558E2
1.641191930E3,8.685039062E2
1.641291930E3,8.684948120E2
1.641391930E3,8.684859009E2
1.641491930E3,8.684766846E2
1.641591930E3,8.684581299E2
1.641691930E3,8.684484253E2
1.641791930E3,8.684385986E2
1.641891930E3,8.684285889E2
1.641991930E3,8.684074707E2
1.642091930E3,8.683967285E2
1.642191930E3,8.683854370E2
1.642291930E3,8.683742065E2
1.642391930E3,8.683504639E2
1.642491930E3,8.683385620E2
1.642591930E3,8.683267212E2
1.642691930E3,8.683148193E2
1.642791930E3,8.682919922E2
1.642891930E3,8.682805786E2
1.642991930E3,8.682693481E2
1.643091930E3,8.682581177E2
1.643191930E3,8.682349854E2
1.643291930E3,8.682233887E2
1.643391930E3,8.682116699E2
1.643491930E3,8.681998291E2
1.643591930E3,8.681759033E2
1.643691930E3,8.681638794E2
1.643791930E3,8.681518555E2
1.643891930E3,8.681396484E2
1.643991930E3,8.681141968E2
1.644091930E3,8.681015625E2
1.644191930E3,8.680885620E2
1.644291930E3,8.680759277E2
1.644391930E3,8.680521851E2
1.644491930E3,8.680404663E2
1.644591930E3,8.680288696E2
1.644691930E3,8.680174561E2
1.644791930E3,8.679949951E2
1.644891930E3,8.679841919E2
1.644991930E3,8.679738770E2
1.645091930E3,8.679635620E2
1.645191930E3,8.679442139E2
1.645291930E3,8.679345093E2
1.645391930E3,8.679248047E2
1.645491930E3,8.679135742E2
1.645591930E3,8.678942261E2
1.645691930E3,8.678840332E2
1.645791930E3,8.678737183E2
1.645891930E3,8.678626099E2
1.645991930E3,8.678385620E2
1.646091930E3,8.678257446E2
1.646191930E3,8.678125000E2
1.646291930E3,8.677980957E2
1.646391930E3,8.677830811E2
1.646491930E3,8.677520142E2
1.646591930E3,8.677360840E2
1.646691930E3,8.677196655E2
1.646791930E3,8.677034302E2
1.646891930E3,8.676715698E2
1.646991930E3,8.676559448E2
1.647091930E3,8.676407471E2
1.647191930E3,8.676257324E2
1.647291930E3,8.675965576E2
1.647391930E3,8.675823364E2
1.647491930E3,8.675687256E2
1.647591930E3,8.675552979E2
1.647691930E3,8.675295410E2
1.647791930E3,8.675170288E2
1.647891930E3,8.675051270E2
1.647991930E3,8.674937134E2
1.648091930E3,8.674716797E2
1.648191930E3,8.674607544E2
1.648291930E3,8.674501343E2
1.648391930E3,8.674392090E2
1.648491930E3,8.674176636E2
1.648591930E3,8.674069824E2
1.648691930E3,8.673968506E2
1.648791930E3,8.673871460E2
1.648891930E3,8.673682861E2
1.648991930E3,8.673591919E2
1.649091930E3,8.673505859E2
1.649191930E3,8.673424683E2
1.649291930E3,8.673265381E2
1.649391930E3,8.673189087E2
1.649491930E3,8.673115234E2
1.649591930E3,8.673045044E2
1.649691930E3,8.672907715E2
1.649791930E3,8.672838745E2
1.649891930E3,8.672773438E2
1.649991930E3,8.672704468E2
1.650091930E3,8.672576294E2
1.650191930E3,8.672514038E2
1.650291930E3,8.672442017E2
1.650391930E3,8.672362061E2
1.650491930E3,8.672176514E2
1.650591930E3,8.672065430E2
1.650691930E3,8.671937256E2
1.650791930E3,8.671802979E2
1.650891930E3,8.671530762E2
1.650991930E3,8.671396484E2
1.651091930E3,8.671268311E2
1.651191930E3,8.671143799E2
1.651291930E3,8.670902710E2
1.651391930E3,8.670788574E2
1.651491930E3,8.670679321E2
1.651591930E3,8.670571899E2
1.651691930E3,8.670358887E2
1.651791930E3,8.670257568E2
1.651891930E3,8.670165405E2
1.651991930E3,8.670079346E2
1.652091930E3,8.669924927E2
1.652191930E3,8.669852905E2
1.652291930E3,8.669785767E2
1.652391930E3,8.669721680E2
1.652491930E3,8.669598389E2
1.652591930E3,8.669535522E2
1.652691930E3,8.669473267E2
1.652791930E3,8.669406128E2
1.652891930E3,8.669268799E2
1.652991930E3,8.669197998E2
1.653091930E3,8.669123535E2
1.653191930E3,8.669048462E2
1.653291930E3,8.668971558E2
1.653391930E3,8.668811035E2
1.653491930E3,8.668724976E2
1.653591930E3,8.668638916E2
1.653691930E3,8.668549805E2
1.653791930E3,8.668374634E2
1.653891930E3,8.668288574E2
1.653991930E3,8.668207397E2
1.654091930E3,8.668123169E2
1.654191930E3,8.667954712E2
1.654291930E3,8.667865601E2
1.654391930E3,8.667779541E2
1.654491930E3,8.667690430E2
1.654591930E3,8.667512207E2
1.654691930E3,8.667420044E2
1.654791930E3,8.667322998E2
1.654891930E3,8.667224731E2
1.654991930E3,8.667021484E2
1.655091930E3,8.666914062E2
1.655191930E3,8.666806030E2
1.655291930E3,8.666696777E2
1.655391930E3,8.666477661E2
1.655491930E3,8.666368408E2
1.655591930E3,8.666259155E2
1.655691930E3,8.666148071E2
1.655791930E3,8.665927734E2
1.655891930E3,8.665818481E2
1.655991930E3,8.665710449E2
1.656091930E3,8.665604248E2
1.656191930E3,8.665387573E2
1.656291930E3,8.665280762E2
1.656391930E3,8.665174561E2
1.656491930E3,8.665070190E2
1.656591930E3,8.664860840E2
1.656691930E3,8.664751587E2
1.656791930E3,8.664640503E2
1.656891930E3,8.664526367E2
1.656991930E3,8.664293823E2
1.657091930E3,8.664177856E2
1.657191930E3,8.664060669E2
1.657291930E3,8.663943481E2
1.657391930E3,8.663717041E2
1.657491930E3,8.663612061E2
1.657591930E3,8.663512573E2
1.657691930E3,8.663415527E2
1.657791930E3,8.663234253E2
1.657891930E3,8.663153076E2
1.657991930E3,8.663073120E2
1.658091930E3,8.662998047E2
1.658191930E3,8.662841797E2
1.658291930E3,8.662771606E2
1.658391930E3,8.662701416E2
1.658491930E3,8.662624512E2
1.658591930E3,8.662462158E2
1.658691930E3,8.662377930E2
1.658791930E3,8.662293701E2
1.658891930E3,8.662212524E2
1.658991930E3,8.662048340E2
1.659091930E3,8.661967163E2
1.659191930E3,8.661885986E2
1.659291930E3,8.661804199E2
1.659391930E3,8.661652832E2
1.659491930E3,8.661584473E2
1.659591930E3,8.661520386E2
1.659691930E3,8.661463623E2
1.659791930E3,8.661368408E2
1.659891930E3,8.661329346E2
1.659991930E3,8.661293335E2
1.660091930E3,8.661256104E2
1.660191930E3,8.661218262E2
1.660291930E3,8.661118774E2
1.660391930E3,8.661055908E2
1.660491930E3,8.660987549E2
1.660591930E3,8.660910645E2
1.660691930E3,8.660737305E2
1.660791930E3,8.660648193E2
1.660891930E3,8.660557861E2
1.660991930E3,8.660465698E2
1.661091930E3,8.660259399E2
1.661191930E3,8.660151367E2
1.661291930E3,8.660040283E2
