catalogue_id,Length,Width,Height,Weight_Limit
10649,205,65,65,525
10650,205,65,65,575
10651,205,65,65,625
10652,205,65,65,675
10653,205,65,65,725
10654,205,65,65,775
10655,205,65,65,825
10656,205,65,65,875
10657,205,65,65,925
10658,205,65,65,975
10659,205,75,65,75
10660,205,75,65,125
10661,205,75,65,175
10662,205,75,65,225
10663,205,75,65,275
10664,205,75,65,325
10665,205,75,65,375
10666,205,75,65,425
10667,205,75,65,475
10668,205,75,65,525
10669,205,75,65,575
10670,205,75,65,625
10671,205,75,65,675
10672,205,75,65,725
10673,205,75,65,775
10674,205,75,65,825
10675,205,75,65,875
10676,205,75,65,925
10677,205,75,65,975
10678,205,75,75,75
10679,205,75,75,125
10680,205,75,75,175
10681,205,75,75,225
10682,205,75,75,275
10683,205,75,75,325
10684,205,75,75,375
10685,205,75,75,425
10686,205,75,75,475
10687,205,75,75,525
10688,205,75,75,575
10689,205,75,75,625
10690,205,75,75,675
10691,205,75,75,725
10692,205,75,75,775
10693,205,75,75,825
10694,205,75,75,875
10695,205,75,75,925
10696,205,75,75,975
10697,205,85,65,75
10698,205,85,65,125
10699,205,85,65,175
10700,205,85,65,225
10701,205,85,65,275
10702,205,85,65,325
10703,205,85,65,375
10704,205,85,65,425
10705,205,85,65,475
10706,205,85,65,525
10707,205,85,65,575
10708,205,85,65,625
10709,205,85,65,675
10710,205,85,65,725
10711,205,85,65,775
10712,205,85,65,825
10713,205,85,65,875
10714,205,85,65,925
10715,205,85,65,975
10716,205,85,75,75
10717,205,85,75,125
10718,205,85,75,175
10719,205,85,75,225
10720,205,85,75,275
10721,205,85,75,325
10722,205,85,75,375
10723,205,85,75,425
10724,205,85,75,475
10725,205,85,75,525
10726,205,85,75,575
10727,205,85,75,625
10728,205,85,75,675
10729,205,85,75,725
10730,205,85,75,775
10731,205,85,75,825
10732,205,85,75,875
10733,205,85,75,925
10734,205,85,75,975
10735,205,85,85,75
10736,205,85,85,125
10737,205,85,85,175
10738,205,85,85,225
10739,205,85,85,275
10740,205,85,85,325
10741,205,85,85,375
10742,205,85,85,425
10743,205,85,85,475
10744,205,85,85,525
10745,205,85,85,575
10746,205,85,85,625
10747,205,85,85,675
10748,205,85,85,725
10749,205,85,85,775
10750,205,85,85,825
10751,205,85,85,875
10752,205,85,85,925
10753,205,85,85,975
10754,205,95,65,75
10755,205,95,65,125
10756,205,95,65,175
10757,205,95,65,225
10758,205,95,65,275
10759,205,95,65,325
10760,205,95,65,375
10761,205,95,65,425
10762,205,95,65,475
10763,205,95,65,525
10764,205,95,65,575
10765,205,95,65,625
10766,205,95,65,675
10767,205,95,65,725
10768,205,95,65,775
10769,205,95,65,825
10770,205,95,65,875
10771,205,95,65,925
10772,205,95,65,975
10773,205,95,75,75
10774,205,95,75,125
10775,205,95,75,175
10776,205,95,75,225
10777,205,95,75,275
10778,205,95,75,325
10779,205,95,75,375
10780,205,95,75,425
10781,205,95,75,475
10782,205,95,75,525
10783,205,95,75,575
10784,205,95,75,625
10785,205,95,75,675
10786,205,95,75,725
10787,205,95,75,775
10788,205,95,75,825
10789,205,95,75,875
10790,205,95,75,925
10791,205,95,75,975
10792,205,95,85,75
10793,205,95,85,125
10794,205,95,85,175
10795,205,95,85,225
10796,205,95,85,275
10797,205,95,85,325
10798,205,95,85,375
10799,205,95,85,425
10800,205,95,85,475
10801,205,95,85,525
10802,205,95,85,575
10803,205,95,85,625
10804,205,95,85,675
10805,205,95,85,725
10806,205,95,85,775
10807,205,95,85,825
10808,205,95,85,875
10809,205,95,85,925
10810,205,95,85,975
10811,205,95,95,75
10812,205,95,95,125
10813,205,95,95,175
10814,205,95,95,225
10815,205,95,95,275
10816,205,95,95,325
10817,205,95,95,375
10818,205,95,95,425
10819,205,95,95,475
10820,205,95,95,525
10821,205,95,95,575
10822,205,95,95,625
10823,205,95,95,675
10824,205,95,95,725
10825,205,95,95,775
10826,205,95,95,825
10827,205,95,95,875
10828,205,95,95,925
10829,205,95,95,975
10830,205,105,65,75
10831,205,105,65,125
10832,205,105,65,175
10833,205,105,65,225
10834,205,105,65,275
10835,205,105,65,325
10836,205,105,65,375
10837,205,105,65,425
10838,205,105,65,475
10839,205,105,65,525
10840,205,105,65,575
10841,205,105,65,625
10842,205,105,65,675
10843,205,105,65,725
10844,205,105,65,775
10845,205,105,65,825
10846,205,105,65,875
10847,205,105,65,925
10848,205,105,65,975
10849,205,105,75,75
10850,205,105,75,125
10851,205,105,75,175
10852,205,105,75,225
10853,205,105,75,275
10854,205,105,75,325
10855,205,105,75,375
10856,205,105,75,425
10857,205,105,75,475
10858,205,105,75,525
10859,205,105,75,575
10860,205,105,75,625
10861,205,105,75,675
10862,205,105,75,725
10863,205,105,75,775
10864,205,105,75,825
10865,205,105,75,875
10866,205,105,75,925
10867,205,105,75,975
10868,205,105,85,75
10869,205,105,85,125
10870,205,105,85,175
10871,205,105,85,225
10872,205,105,85,275
10873,205,105,85,325
10874,205,105,85,375
10875,205,105,85,425
10876,205,105,85,475
10877,205,105,85,525
10878,205,105,85,575
10879,205,105,85,625
10880,205,105,85,675
10881,205,105,85,725
10882,205,105,85,775
10883,205,105,85,825
10884,205,105,85,875
10885,205,105,85,925
10886,205,105,85,975
10887,205,105,95,75
10888,205,105,95,125
10889,205,105,95,175
10890,205,105,95,225
10891,205,105,95,275
10892,205,105,95,325
10893,205,105,95,375
10894,205,105,95,425
10895,205,105,95,475
10896,205,105,95,525
10897,205,105,95,575
10898,205,105,95,625
10899,205,105,95,675
10900,205,105,95,725
10901,205,105,95,775
10902,205,105,95,825
10903,205,105,95,875
10904,205,105,95,925
10905,205,105,95,975
10906,205,105,105,75
10907,205,105,105,125
10908,205,105,105,175
10909,205,105,105,225
10910,205,105,105,275
10911,205,105,105,325
10912,205,105,105,375
10913,205,105,105,425
10914,205,105,105,475
10915,205,105,105,525
10916,205,105,105,575
10917,205,105,105,625
10918,205,105,105,675
10919,205,105,105,725
10920,205,105,105,775
10921,205,105,105,825
10922,205,105,105,875
10923,205,105,105,925
10924,205,105,105,975
10925,205,115,65,75
10926,205,115,65,125
10927,205,115,65,175
10928,205,115,65,225
10929,205,115,65,275
10930,205,115,65,325
10931,205,115,65,375
10932,205,115,65,425
10933,205,115,65,475
10934,205,115,65,525
10935,205,115,65,575
10936,205,115,65,625
10937,205,115,65,675
10938,205,115,65,725
10939,205,115,65,775
10940,205,115,65,825
10941,205,115,65,875
10942,205,115,65,925
10943,205,115,65,975
10944,205,115,75,75
10945,205,115,75,125
10946,205,115,75,175
10947,205,115,75,225
10948,205,115,75,275
10949,205,115,75,325
10950,205,115,75,375
10951,205,115,75,425
10952,205,115,75,475
10953,205,115,75,525
10954,205,115,75,575
10955,205,115,75,625
10956,205,115,75,675
10957,205,115,75,725
10958,205,115,75,775
10959,205,115,75,825
10960,205,115,75,875
10961,205,115,75,925
10962,205,115,75,975
10963,205,115,85,75
10964,205,115,85,125
10965,205,115,85,175
10966,205,115,85,225
10967,205,115,85,275
10968,205,115,85,325
10969,205,115,85,375
10970,205,115,85,425
10971,205,115,85,475
10972,205,115,85,525
10973,205,115,85,575
10974,205,115,85,625
10975,205,115,85,675
10976,205,115,85,725
10977,205,115,85,775
10978,205,115,85,825
10979,205,115,85,875
10980,205,115,85,925
10981,205,115,85,975
10982,205,115,95,75
10983,205,115,95,125
10984,205,115,95,175
10985,205,115,95,225
10986,205,115,95,275
10987,205,115,95,325
10988,205,115,95,375
10989,205,115,95,425
10990,205,115,95,475
10991,205,115,95,525
10992,205,115,95,575
10993,205,115,95,625
10994,205,115,95,675
10995,205,115,95,725
10996,205,115,95,775
10997,205,115,95,825
10998,205,115,95,875
10999,205,115,95,925
11000,205,115,95,975
11001,205,115,105,75
11002,205,115,105,125
11003,205,115,105,175
11004,205,115,105,225
11005,205,115,105,275
11006,205,115,105,325
11007,205,115,105,375
11008,205,115,105,425
11009,205,115,105,475
11010,205,115,105,525
11011,205,115,105,575
11012,205,115,105,625
11013,205,115,105,675
11014,205,115,105,725
11015,205,115,105,775
11016,205,115,105,825
11017,205,115,105,875
11018,205,115,105,925
11019,205,115,105,975
11020,205,115,115,75
11021,205,115,115,125
11022,205,115,115,175
11023,205,115,115,225
11024,205,115,115,275
11025,205,115,115,325
11026,205,115,115,375
11027,205,115,115,425
11028,205,115,115,475
11029,205,115,115,525
11030,205,115,115,575
11031,205,115,115,625
11032,205,115,115,675
11033,205,115,115,725
11034,205,115,115,775
11035,205,115,115,825
11036,205,115,115,875
11037,205,115,115,925
11038,205,115,115,975
11039,205,125,65,75
11040,205,125,65,125
11041,205,125,65,175
11042,205,125,65,225
11043,205,125,65,275
11044,205,125,65,325
11045,205,125,65,375
11046,205,125,65,425
11047,205,125,65,475
11048,205,125,65,525
11049,205,125,65,575
11050,205,125,65,625
11051,205,125,65,675
11052,205,125,65,725
11053,205,125,65,775
11054,205,125,65,825
11055,205,125,65,875
11056,205,125,65,925
11057,205,125,65,975
11058,205,125,75,75
11059,205,125,75,125
11060,205,125,75,175
11061,205,125,75,225
11062,205,125,75,275
11063,205,125,75,325
11064,205,125,75,375
11065,205,125,75,425
11066,205,125,75,475
11067,205,125,75,525
11068,205,125,75,575
11069,205,125,75,625
11070,205,125,75,675
11071,205,125,75,725
11072,205,125,75,775
11073,205,125,75,825
11074,205,125,75,875
11075,205,125,75,925
11076,205,125,75,975
11077,205,125,85,75
11078,205,125,85,125
11079,205,125,85,175
11080,205,125,85,225
11081,205,125,85,275
11082,205,125,85,325
11083,205,125,85,375
11084,205,125,85,425
11085,205,125,85,475
11086,205,125,85,525
11087,205,125,85,575
11088,205,125,85,625
11089,205,125,85,675
11090,205,125,85,725
11091,205,125,85,775
11092,205,125,85,825
11093,205,125,85,875
11094,205,125,85,925
11095,205,125,85,975
11096,205,125,95,75
11097,205,125,95,125
11098,205,125,95,175
11099,205,125,95,225
11100,205,125,95,275
11101,205,125,95,325
11102,205,125,95,375
11103,205,125,95,425
11104,205,125,95,475
11105,205,125,95,525
11106,205,125,95,575
11107,205,125,95,625
11108,205,125,95,675
11109,205,125,95,725
11110,205,125,95,775
11111,205,125,95,825
11112,205,125,95,875
11113,205,125,95,925
11114,205,125,95,975
11115,205,125,105,75
11116,205,125,105,125
11117,205,125,105,175
11118,205,125,105,225
11119,205,125,105,275
11120,205,125,105,325
11121,205,125,105,375
11122,205,125,105,425
11123,205,125,105,475
11124,205,125,105,525
11125,205,125,105,575
11126,205,125,105,625
11127,205,125,105,675
11128,205,125,105,725
11129,205,125,105,775
11130,205,125,105,825
11131,205,125,105,875
11132,205,125,105,925
11133,205,125,105,975
11134,205,125,115,75
11135,205,125,115,125
11136,205,125,115,175
11137,205,125,115,225
11138,205,125,115,275
11139,205,125,115,325
11140,205,125,115,375
11141,205,125,115,425
11142,205,125,115,475
11143,205,125,115,525
11144,205,125,115,575
11145,205,125,115,625
11146,205,125,115,675
11147,205,125,115,725
11148,205,125,115,775
11149,205,125,115,825
11150,205,125,115,875
11151,205,125,115,925
11152,205,125,115,975
11153,205,125,125,75
11154,205,125,125,125
11155,205,125,125,175
11156,205,125,125,225
11157,205,125,125,275
11158,205,125,125,325
11159,205,125,125,375
11160,205,125,125,425
11161,205,125,125,475
11162,205,125,125,525
11163,205,125,125,575
11164,205,125,125,625
11165,205,125,125,675
11166,205,125,125,725
11167,205,125,125,775
11168,205,125,125,825
11169,205,125,125,875
11170,205,125,125,925
11171,205,125,125,975
11172,205,135,65,75
11173,205,135,65,125
11174,205,135,65,175
11175,205,135,65,225
11176,205,135,65,275
11177,205,135,65,325
11178,205,135,65,375
11179,205,135,65,425
11180,205,135,65,475
11181,205,135,65,525
11182,205,135,65,575
11183,205,135,65,625
11184,205,135,65,675
11185,205,135,65,725
11186,205,135,65,775
11187,205,135,65,825
11188,205,135,65,875
11189,205,135,65,925
11190,205,135,65,975
11191,205,135,75,75
11192,205,135,75,125
11193,205,135,75,175
11194,205,135,75,225
11195,205,135,75,275
11196,205,135,75,325
11197,205,135,75,375
11198,205,135,75,425
11199,205,135,75,475
11200,205,135,75,525
11201,205,135,75,575
11202,205,135,75,625
11203,205,135,75,675
11204,205,135,75,725
11205,205,135,75,775
11206,205,135,75,825
11207,205,135,75,875
11208,205,135,75,925
11209,205,135,75,975
11210,205,135,85,75
11211,205,135,85,125
11212,205,135,85,175
11213,205,135,85,225
11214,205,135,85,275
11215,205,135,85,325
11216,205,135,85,375
11217,205,135,85,425
11218,205,135,85,475
11219,205,135,85,525
11220,205,135,85,575
11221,205,135,85,625
11222,205,135,85,675
11223,205,135,85,725
11224,205,135,85,775
11225,205,135,85,825
11226,205,135,85,875
11227,205,135,85,925
11228,205,135,85,975
11229,205,135,95,75
11230,205,135,95,125
11231,205,135,95,175
11232,205,135,95,225
11233,205,135,95,275
11234,205,135,95,325
11235,205,135,95,375
11236,205,135,95,425
11237,205,135,95,475
11238,205,135,95,525
11239,205,135,95,575
11240,205,135,95,625
11241,205,135,95,675
11242,205,135,95,725
11243,205,135,95,775
11244,205,135,95,825
11245,205,135,95,875
11246,205,135,95,925
11247,205,135,95,975
11248,205,135,105,75
11249,205,135,105,125
11250,205,135,105,175
11251,205,135,105,225
11252,205,135,105,275
11253,205,135,105,325
11254,205,135,105,375
11255,205,135,105,425
11256,205,135,105,475
11257,205,135,105,525
11258,205,135,105,575
11259,205,135,105,625
11260,205,135,105,675
11261,205,135,105,725
11262,205,135,105,775
11263,205,135,105,825
11264,205,135,105,875
11265,205,135,105,925
11266,205,135,105,975
11267,205,135,115,75
11268,205,135,115,125
11269,205,135,115,175
11270,205,135,115,225
11271,205,135,115,275
11272,205,135,115,325
11273,205,135,115,375
11274,205,135,115,425
11275,205,135,115,475
11276,205,135,115,525
11277,205,135,115,575
11278,205,135,115,625
11279,205,135,115,675
11280,205,135,115,725
11281,205,135,115,775
11282,205,135,115,825
11283,205,135,115,875
11284,205,135,115,925
11285,205,135,115,975
11286,205,135,125,75
11287,205,135,125,125
11288,205,135,125,175
11289,205,135,125,225
11290,205,135,125,275
11291,205,135,125,325
11292,205,135,125,375
11293,205,135,125,425
11294,205,135,125,475
11295,205,135,125,525
11296,205,135,125,575
11297,205,135,125,625
11298,205,135,125,675
11299,205,135,125,725
11300,205,135,125,775
11301,205,135,125,825
11302,205,135,125,875
11303,205,135,125,925
11304,205,135,125,975
11305,205,135,135,75
11306,205,135,135,125
11307,205,135,135,175
11308,205,135,135,225
11309,205,135,135,275
11310,205,135,135,325
11311,205,135,135,375
11312,205,135,135,425
11313,205,135,135,475
11314,205,135,135,525
11315,205,135,135,575
11316,205,135,135,625
11317,205,135,135,675
11318,205,135,135,725
11319,205,135,135,775
11320,205,135,135,825
11321,205,135,135,875
11322,205,135,135,925
11323,205,135,135,975
11324,205,145,65,75
11325,205,145,65,125
11326,205,145,65,175
11327,205,145,65,225
11328,205,145,65,275
11329,205,145,65,325
11330,205,145,65,375
11331,205,145,65,425
11332,205,145,65,475
11333,205,145,65,525
11334,205,145,65,575
11335,205,145,65,625
11336,205,145,65,675
11337,205,145,65,725
11338,205,145,65,775
11339,205,145,65,825
11340,205,145,65,875
11341,205,145,65,925
11342,205,145,65,975
11343,205,145,75,75
11344,205,145,75,125
11345,205,145,75,175
11346,205,145,75,225
11347,205,145,75,275
11348,205,145,75,325
11349,205,145,75,375
11350,205,145,75,425
11351,205,145,75,475
11352,205,145,75,525
11353,205,145,75,575
11354,205,145,75,625
11355,205,145,75,675
11356,205,145,75,725
11357,205,145,75,775
11358,205,145,75,825
11359,205,145,75,875
11360,205,145,75,925
11361,205,145,75,975
11362,205,145,85,75
11363,205,145,85,125
11364,205,145,85,175
11365,205,145,85,225
11366,205,145,85,275
11367,205,145,85,325
11368,205,145,85,375
11369,205,145,85,425
11370,205,145,85,475
11371,205,145,85,525
11372,205,145,85,575
11373,205,145,85,625
11374,205,145,85,675
11375,205,145,85,725
11376,205,145,85,775
11377,205,145,85,825
11378,205,145,85,875
11379,205,145,85,925
11380,205,145,85,975
11381,205,145,95,75
11382,205,145,95,125
11383,205,145,95,175
11384,205,145,95,225
11385,205,145,95,275
11386,205,145,95,325
11387,205,145,95,375
11388,205,145,95,425
11389,205,145,95,475
11390,205,145,95,525
11391,205,145,95,575
11392,205,145,95,625
11393,205,145,95,675
11394,205,145,95,725
11395,205,145,95,775
11396,205,145,95,825
11397,205,145,95,875
11398,205,145,95,925
11399,205,145,95,975
11400,205,145,105,75
11401,205,145,105,125
11402,205,145,105,175
11403,205,145,105,225
11404,205,145,105,275
11405,205,145,105,325
11406,205,145,105,375
11407,205,145,105,425
11408,205,145,105,475
11409,205,145,105,525
11410,205,145,105,575
11411,205,145,105,625
11412,205,145,105,675
11413,205,145,105,725
11414,205,145,105,775
11415,205,145,105,825
11416,205,145,105,875
11417,205,145,105,925
11418,205,145,105,975
11419,205,145,115,75
11420,205,145,115,125
11421,205,145,115,175
11422,205,145,115,225
11423,205,145,115,275
11424,205,145,115,325
11425,205,145,115,375
11426,205,145,115,425
11427,205,145,115,475
11428,205,145,115,525
11429,205,145,115,575
11430,205,145,115,625
11431,205,145,115,675
11432,205,145,115,725
11433,205,145,115,775
11434,205,145,115,825
11435,205,145,115,875
11436,205,145,115,925
11437,205,145,115,975
11438,205,145,125,75
11439,205,145,125,125
11440,205,145,125,175
11441,205,145,125,225
11442,205,145,125,275
11443,205,145,125,325
11444,205,145,125,375
11445,205,145,125,425
11446,205,145,125,475
11447,205,145,125,525
11448,205,145,125,575
11449,205,145,125,625
11450,205,145,125,675
11451,205,145,125,725
11452,205,145,125,775
11453,205,145,125,825
11454,205,145,125,875
11455,205,145,125,925
11456,205,145,125,975
11457,205,145,135,75
11458,205,145,135,125
11459,205,145,135,175
11460,205,145,135,225
11461,205,145,135,275
11462,205,145,135,325
11463,205,145,135,375
11464,205,145,135,425
11465,205,145,135,475
11466,205,145,135,525
11467,205,145,135,575
11468,205,145,135,625
11469,205,145,135,675
11470,205,145,135,725
11471,205,145,135,775
11472,205,145,135,825
11473,205,145,135,875
11474,205,145,135,925
11475,205,145,135,975
11476,205,145,145,75
11477,205,145,145,125
11478,205,145,145,175
11479,205,145,145,225
11480,205,145,145,275
11481,205,145,145,325
11482,205,145,145,375
11483,205,145,145,425
11484,205,145,145,475
11485,205,145,145,525
11486,205,145,145,575
11487,205,145,145,625
11488,205,145,145,675
11489,205,145,145,725
11490,205,145,145,775
11491,205,145,145,825
11492,205,145,145,875
11493,205,145,145,925
11494,205,145,145,975
11495,205,155,65,75
11496,205,155,65,125
11497,205,155,65,175
11498,205,155,65,225
11499,205,155,65,275
11500,205,155,65,325
11501,205,155,65,375
11502,205,155,65,425
11503,205,155,65,475
11504,205,155,65,525
11505,205,155,65,575
11506,205,155,65,625
11507,205,155,65,675
11508,205,155,65,725
11509,205,155,65,775
11510,205,155,65,825
11511,205,155,65,875
